CLASSE,Hue,Saturation,Value,Vibration,Metal
Metal,138.00,6.33,61.96,2.83,3055
Metal,177.00,13.33,58.82,3.59,3052
Metal,177.86,19.18,57.25,3.85,3055
Metal,177.93,19.86,57.25,3.61,3055
Metal,177.93,19.86,57.25,4.04,3055
Metal,180.00,19.86,57.25,3.49,3053
Metal,161.54,8.39,60.78,3.39,3055
Metal,150.00,6.25,62.75,3.16,3054
Metal,128.57,4.37,62.75,3.66,3055
Metal,152.73,7.01,61.57,3.48,3055
Metal,176.84,12.75,58.43,3.81,3054
Metal,177.86,19.18,57.25,5.47,3055
Metal,177.93,19.86,57.25,5.17,3055
Metal,177.93,19.86,57.25,4.45,3055
Metal,176.00,20.41,57.65,4.19,3055
Metal,184.44,17.88,59.22,3.86,3056
Metal,144.00,6.25,62.75,4.35,3055
Metal,128.57,4.37,62.75,4.47,2926
Metal,158.18,7.01,61.57,5.15,3054
Metal,177.14,14.09,58.43,6.01,1165
Metal,177.93,19.86,57.25,5.52,3055
Metal,174.19,20.95,58.04,6.27,3053
Metal,177.93,19.86,57.25,5.81,3055
Metal,177.93,19.86,57.25,5.20,3054
Metal,170.00,16.00,58.82,4.94,3050
Metal,153.75,10.13,61.96,4.25,3052
Metal,112.50,5.00,62.75,3.85,3052
Metal,135.00,5.00,62.75,4.29,3054
Metal,150.00,7.64,61.57,4.04,3053
Metal,174.78,15.44,58.43,3.40,3055
Metal,180.00,18.62,56.86,3.68,3056
Metal,175.86,19.73,57.65,3.27,3056
Metal,175.86,19.73,57.65,3.43,3055
Metal,0.00,0.00,100.00,1.33,0
Metal,172.50,12.75,98.43,1.87,0
Metal,171.72,11.55,98.43,2.56,0
Metal,171.43,11.16,98.43,2.75,0
Metal,158.57,5.53,99.22,2.83,0
Metal,97.50,3.14,100.00,3.39,0
Metal,90.00,2.37,99.22,3.63,0
Metal,97.50,3.14,100.00,3.75,0
Metal,170.00,9.56,98.43,3.61,0
Metal,172.50,12.75,98.43,3.69,0
Metal,173.14,13.94,98.43,3.50,0
Metal,171.72,11.55,98.43,3.72,0
Metal,172.26,12.35,98.43,3.72,0
Metal,156.00,5.93,99.22,3.61,0
Metal,97.50,3.14,100.00,3.69,0
Metal,180.00,1.57,100.00,3.33,0
Metal,0.00,0.00,100.00,3.45,0
Metal,161.54,5.10,100.00,3.13,269
Metal,170.00,9.56,98.43,3.21,0
Metal,172.50,12.75,98.43,3.24,0
Metal,164.57,13.94,98.43,2.84,0
Metal,160.71,11.48,95.69,2.69,0
Metal,168.57,8.37,98.43,2.59,0
Metal,180.00,1.96,100.00,2.39,0
Metal,0.00,0.00,100.00,2.47,308
Metal,0.00,0.00,100.00,2.36,0
Metal,180.00,1.96,100.00,2.25,0
Metal,180.00,6.27,100.00,2.67,0
Metal,180.00,10.59,100.00,2.65,0
Metal,180.00,9.41,100.00,2.99,0
Metal,180.00,7.84,100.00,3.11,0
Metal,180.00,8.24,100.00,2.95,0
Metal,180.00,1.96,100.00,2.60,0
Metal,0.00,0.00,100.00,3.06,0
Metal,0.00,0.00,100.00,6.06,0
Metal,180.00,1.96,100.00,5.57,0
Metal,170.53,7.57,98.43,6.47,3045
Metal,170.00,9.56,98.43,5.45,0
Metal,171.11,10.76,98.43,4.61,0
Metal,171.72,11.55,98.43,4.35,0
Metal,170.77,10.36,98.43,4.10,3054
Metal,170.77,5.10,100.00,3.87,3049
Metal,0.00,0.00,100.00,3.79,3050
Metal,0.00,0.00,100.00,3.77,2400
Metal,0.00,0.00,100.00,4.05,0
Metal,171.43,5.49,100.00,3.67,0
Metal,170.00,9.56,98.43,3.23,0
Metal,170.00,9.56,98.43,3.06,0
Metal,170.77,10.36,98.43,3.83,0
Metal,170.77,10.36,98.43,3.79,0
Metal,168.57,8.37,98.43,5.21,0
Metal,127.50,3.14,100.00,5.69,0
Metal,90.00,1.57,100.00,4.96,0
Metal,180.00,0.78,100.00,4.09,0
Metal,150.00,3.92,100.00,3.62,0
Metal,170.77,10.36,98.43,3.37,0
Metal,171.72,11.55,98.43,2.77,0
Metal,168.75,12.75,98.43,2.94,0
Metal,171.72,11.55,98.43,5.09,0
Metal,169.57,9.16,98.43,4.30,0
Metal,156.92,5.10,100.00,5.65,0
Metal,97.50,3.14,100.00,4.76,0
Metal,120.00,1.57,100.00,3.86,0
Metal,145.71,2.75,100.00,5.28,0
Metal,169.57,9.16,98.43,4.64,0
Metal,172.73,13.15,98.43,3.94,0
Metal,166.87,12.75,98.43,3.56,0
Metal,169.09,13.15,98.43,3.19,0
Metal,172.26,12.35,98.43,2.95,3053
Metal,150.00,6.27,100.00,2.57,0
Metal,0.00,0.00,100.00,2.34,0
Metal,0.00,0.00,100.00,2.11,0
Metal,0.00,0.00,100.00,1.79,3050
Metal,167.37,7.57,98.43,1.73,3052
Metal,169.09,13.15,98.43,1.89,3048
Metal,168.75,12.75,98.43,2.19,3050
Metal,172.73,13.15,98.43,2.04,3054
Metal,172.73,13.15,98.43,2.29,3050
Metal,161.54,5.18,98.43,2.35,0
Metal,120.00,1.96,100.00,2.24,0
Metal,0.00,0.00,100.00,2.02,0
Metal,120.00,0.78,100.00,1.85,0
Metal,164.00,5.98,98.43,2.98,0
Metal,170.77,10.36,98.43,3.32,0
Metal,170.00,9.56,98.43,3.00,0
Metal,175.20,9.92,98.82,2.86,0
Metal,169.29,10.98,100.00,3.13,0
Metal,180.00,3.92,100.00,3.07,0
Metal,0.00,0.00,100.00,2.89,0
Metal,0.00,0.00,100.00,2.59,0
Metal,0.00,0.00,100.00,2.53,3417
Metal,155.29,6.67,100.00,2.63,0
Metal,180.00,9.02,100.00,2.39,0
Metal,180.00,1.96,100.00,2.52,0
Metal,0.00,0.00,100.00,2.31,0
Metal,0.00,0.00,100.00,3.02,0
Metal,0.00,0.00,100.00,3.25,0
Metal,0.00,0.00,100.00,2.81,0
Metal,0.00,0.00,100.00,3.52,0
Metal,0.00,0.00,100.00,3.74,0
Metal,0.00,0.00,100.00,4.64,0
Metal,0.00,0.00,100.00,4.92,0
Metal,0.00,0.00,100.00,4.33,0
Metal,0.00,0.00,100.00,5.33,0
Metal,0.00,0.00,100.00,5.59,0
Metal,0.00,0.00,100.00,5.47,0
Metal,0.00,0.00,100.00,4.70,0
Metal,0.00,0.00,100.00,4.88,0
Metal,0.00,0.00,100.00,4.51,0
Metal,0.00,0.00,100.00,3.94,3048
Metal,0.00,0.00,100.00,3.27,0
Metal,0.00,0.00,100.00,3.17,3054
Metal,0.00,0.00,100.00,2.80,3050
Metal,0.00,0.00,100.00,2.58,3053
Metal,0.00,0.00,100.00,2.35,0
Metal,0.00,0.00,100.00,2.34,751
Metal,0.00,0.00,100.00,3.14,0
Metal,0.00,0.00,100.00,2.87,0
Metal,0.00,0.00,100.00,2.68,0
Metal,0.00,0.00,100.00,3.08,0
Metal,0.00,0.00,100.00,3.12,943
Metal,0.00,0.00,100.00,2.74,0
Metal,0.00,0.00,100.00,3.37,3052
Metal,0.00,0.00,100.00,3.16,3046
Metal,0.00,0.00,100.00,3.75,3052
Metal,0.00,0.00,100.00,4.83,3050
Metal,0.00,0.00,100.00,4.66,3050
Metal,0.00,0.00,100.00,5.52,3051
Metal,0.00,0.00,100.00,4.71,3046
Metal,0.00,0.00,100.00,4.10,3052
Metal,0.00,0.00,100.00,5.31,3049
Metal,0.00,0.00,100.00,4.75,3045
Metal,0.00,0.00,100.00,4.16,3052
Metal,0.00,0.00,100.00,3.87,3053
Metal,0.00,0.00,100.00,3.61,3049
Metal,0.00,0.00,100.00,3.82,3054
Metal,0.00,0.00,100.00,5.14,3051
Metal,0.00,0.00,100.00,4.48,0
Metal,0.00,0.00,100.00,3.76,0
Metal,0.00,0.00,100.00,3.30,3051
Metal,0.00,0.00,100.00,2.95,528
Metal,0.00,0.00,100.00,2.52,3052
Metal,0.00,0.00,100.00,3.10,3051
Metal,0.00,0.00,100.00,3.49,3044
Metal,0.00,0.00,100.00,3.67,0
Metal,0.00,0.00,100.00,3.70,0
Metal,0.00,0.00,100.00,3.41,0
Metal,0.00,0.00,100.00,2.95,0
Metal,0.00,0.00,100.00,2.63,1572
Metal,0.00,0.00,100.00,2.40,0
Metal,0.00,0.00,100.00,2.18,0
Metal,0.00,0.00,100.00,2.16,0
Metal,0.00,0.00,100.00,2.03,0
Metal,0.00,0.00,100.00,4.29,0
Metal,0.00,0.00,100.00,5.56,0
Metal,0.00,0.00,100.00,8.09,0
Metal,0.00,0.00,100.00,7.81,0
Metal,0.00,0.00,100.00,7.59,0
Metal,0.00,0.00,100.00,6.52,0
Metal,0.00,0.00,100.00,5.77,0
Metal,0.00,0.00,100.00,5.11,0
Metal,0.00,0.00,100.00,4.98,0
Metal,0.00,0.00,100.00,4.42,0
Metal,0.00,0.00,100.00,3.58,3055
Metal,0.00,0.00,100.00,3.89,3049
Metal,0.00,0.00,100.00,3.28,0
Metal,0.00,0.00,100.00,3.03,0
Metal,0.00,0.00,100.00,3.81,0
Metal,0.00,0.00,100.00,4.01,0
Metal,0.00,0.00,100.00,3.69,0
Metal,0.00,0.00,100.00,4.58,0
Metal,0.00,0.00,100.00,4.09,0
Metal,0.00,0.00,100.00,3.75,0
Metal,0.00,0.00,100.00,4.19,0
Metal,0.00,0.00,100.00,5.22,0
Metal,0.00,0.00,100.00,6.26,0
Metal,0.00,0.00,100.00,6.11,0
Metal,0.00,0.00,100.00,6.34,0
Metal,0.00,0.00,100.00,5.92,0
Metal,0.00,0.00,100.00,5.99,3050
Metal,0.00,0.00,100.00,5.15,3052
Metal,0.00,0.00,100.00,4.32,3054
Metal,0.00,0.00,100.00,4.31,0
Metal,0.00,0.00,100.00,4.14,0
Metal,0.00,0.00,100.00,6.93,0
Metal,0.00,0.00,100.00,11.04,0
Metal,0.00,0.00,100.00,9.91,0
Metal,0.00,0.00,100.00,9.00,0
Metal,0.00,0.00,100.00,8.34,0
Metal,0.00,0.00,100.00,8.57,0
Metal,0.00,0.00,100.00,8.35,0
Metal,0.00,0.00,100.00,9.68,0
Metal,0.00,0.00,100.00,9.68,0
Metal,0.00,0.00,100.00,9.03,0
Metal,0.00,0.00,100.00,8.94,0
Metal,0.00,0.00,100.00,7.43,0
Metal,0.00,0.00,100.00,6.33,0
Metal,0.00,0.00,100.00,5.56,0
Metal,0.00,0.00,100.00,5.19,0
Metal,0.00,0.00,100.00,4.60,0
Metal,0.00,0.00,100.00,3.98,0
Metal,0.00,0.00,100.00,4.67,0
Metal,0.00,0.00,100.00,4.02,0
Metal,0.00,0.00,100.00,4.94,0
Metal,0.00,0.00,100.00,4.10,230
Metal,0.00,0.00,100.00,4.53,0
Metal,0.00,0.00,100.00,3.94,0
Metal,0.00,0.00,100.00,4.26,0
Metal,0.00,0.00,100.00,3.62,0
Metal,0.00,0.00,100.00,4.57,0
Metal,0.00,0.00,100.00,7.57,3051
Metal,0.00,0.00,100.00,7.01,0
Metal,0.00,0.00,100.00,5.92,0
Metal,0.00,0.00,100.00,5.46,0
Metal,0.00,0.00,100.00,4.54,0
Metal,0.00,0.00,100.00,4.37,0
Metal,0.00,0.00,100.00,3.97,0
Metal,0.00,0.00,100.00,3.79,0
Metal,0.00,0.00,100.00,3.48,0
Metal,0.00,0.00,100.00,3.18,0
Metal,0.00,0.00,100.00,3.50,0
Metal,0.00,0.00,100.00,3.32,0
Metal,0.00,0.00,100.00,3.02,0
Metal,0.00,0.00,100.00,3.59,0
Metal,0.00,0.00,100.00,3.68,0
Metal,0.00,0.00,100.00,3.65,0
Metal,0.00,0.00,100.00,3.63,0
Metal,0.00,0.00,100.00,3.91,0
Metal,0.00,0.00,100.00,3.55,0
Metal,0.00,0.00,100.00,3.10,0
Metal,0.00,0.00,100.00,4.75,0
Metal,0.00,0.00,100.00,3.98,0
Metal,0.00,0.00,100.00,7.48,0
Metal,0.00,0.00,100.00,7.10,0
Metal,0.00,0.00,100.00,7.88,0
Metal,0.00,0.00,100.00,8.25,0
Metal,0.00,0.00,100.00,8.36,0
Metal,0.00,0.00,100.00,9.89,0
Metal,0.00,0.00,100.00,8.37,3049
Metal,0.00,0.00,100.00,7.82,0
Metal,0.00,0.00,100.00,7.43,0
Metal,0.00,0.00,100.00,8.01,0
Metal,0.00,0.00,100.00,7.05,0
Metal,0.00,0.00,100.00,6.11,0
Metal,0.00,0.00,100.00,5.41,3052
Metal,0.00,0.00,100.00,4.95,0
Metal,0.00,0.00,100.00,4.36,0
Metal,0.00,0.00,100.00,4.00,0
Metal,0.00,0.00,100.00,3.80,0
Metal,0.00,0.00,100.00,3.77,0
Metal,0.00,0.00,100.00,3.46,0
Metal,0.00,0.00,100.00,3.24,0
Metal,0.00,0.00,100.00,2.76,0
Metal,0.00,0.00,100.00,2.55,0
Metal,0.00,0.00,100.00,2.45,0
Metal,0.00,0.00,100.00,2.11,0
Metal,0.00,0.00,100.00,2.46,0
Metal,0.00,0.00,100.00,3.36,0
Metal,0.00,0.00,100.00,4.45,0
Metal,0.00,0.00,100.00,4.04,0
Metal,0.00,0.00,100.00,3.59,0
Metal,0.00,0.00,100.00,3.18,0
Metal,0.00,0.00,100.00,5.12,0
Metal,0.00,0.00,100.00,5.86,0
Metal,0.00,0.00,100.00,5.02,0
Metal,0.00,0.00,100.00,4.91,0
Metal,0.00,0.00,100.00,4.18,0
Metal,0.00,0.00,100.00,3.95,0
Metal,0.00,0.00,100.00,5.55,0
Metal,0.00,0.00,100.00,5.50,0
Metal,0.00,0.00,100.00,5.09,0
Metal,0.00,0.00,100.00,4.84,0
Metal,0.00,0.00,100.00,4.79,0
Metal,0.00,0.00,100.00,4.77,0
Metal,0.00,0.00,100.00,4.62,0
Metal,0.00,0.00,100.00,5.39,0
Metal,0.00,0.00,100.00,5.46,0
Metal,0.00,0.00,100.00,4.80,0
Metal,0.00,0.00,100.00,4.45,0
Metal,0.00,0.00,100.00,5.87,0
Metal,0.00,0.00,100.00,5.05,0
Metal,0.00,0.00,100.00,7.42,0
Metal,0.00,0.00,100.00,6.30,0
Metal,0.00,0.00,100.00,5.60,0
Metal,0.00,0.00,100.00,6.21,0
Metal,0.00,0.00,100.00,8.44,0
Metal,0.00,0.00,100.00,7.87,0
Metal,0.00,0.00,100.00,6.71,0
Metal,0.00,0.00,100.00,6.39,0
Metal,0.00,0.00,100.00,5.55,0
Metal,0.00,0.00,100.00,5.33,0
Metal,0.00,0.00,100.00,4.61,0
Metal,0.00,0.00,100.00,4.17,0
Metal,0.00,0.00,100.00,4.45,0
Metal,0.00,0.00,100.00,4.52,0
Metal,0.00,0.00,100.00,4.80,0
Metal,0.00,0.00,100.00,4.47,0
Metal,0.00,0.00,100.00,3.89,0
Metal,0.00,0.00,100.00,3.50,0
Metal,0.00,0.00,100.00,3.06,0
Metal,0.00,0.00,100.00,2.78,0
Metal,0.00,0.00,100.00,2.42,20
Metal,0.00,0.00,100.00,2.18,0
Metal,0.00,0.00,100.00,1.93,2130
Metal,0.00,0.00,100.00,1.96,0
Metal,0.00,0.00,100.00,1.74,0
Metal,0.00,0.00,100.00,1.74,0
Metal,0.00,0.00,100.00,1.64,0
Metal,0.00,0.00,100.00,1.69,0
Metal,0.00,0.00,100.00,1.87,0
Metal,0.00,0.00,100.00,2.32,0
Metal,0.00,0.00,100.00,2.30,0
Metal,0.00,0.00,100.00,2.56,0
Metal,0.00,0.00,100.00,3.19,0
Metal,0.00,0.00,100.00,2.87,0
Metal,0.00,0.00,100.00,2.88,0
Metal,0.00,0.00,100.00,3.06,0
Metal,0.00,0.00,100.00,4.57,0
Metal,0.00,0.00,100.00,5.30,0
Metal,0.00,0.00,100.00,4.97,0
Metal,0.00,0.00,100.00,7.65,0
Metal,0.00,0.00,100.00,6.94,0
Metal,0.00,0.00,100.00,6.20,0
Metal,0.00,0.00,100.00,9.02,0
Metal,0.00,0.00,100.00,8.48,0
Metal,0.00,0.00,100.00,7.10,0
Metal,0.00,0.00,100.00,6.25,0
Metal,0.00,0.00,100.00,5.27,0
Metal,0.00,0.00,100.00,5.33,0
Metal,0.00,0.00,100.00,4.59,0
Metal,0.00,0.00,100.00,4.12,0
Metal,0.00,0.00,100.00,3.76,0
Metal,0.00,0.00,100.00,4.38,0
Metal,0.00,0.00,100.00,3.80,0
Metal,0.00,0.00,100.00,3.97,0
Metal,0.00,0.00,100.00,3.98,0
Metal,0.00,0.00,100.00,3.50,0
Metal,0.00,0.00,100.00,3.10,0
Metal,0.00,0.00,100.00,3.24,0
Metal,0.00,0.00,100.00,2.94,0
Metal,0.00,0.00,100.00,2.62,0
Metal,0.00,0.00,100.00,2.37,0
Metal,0.00,0.00,100.00,2.81,0
Metal,0.00,0.00,100.00,2.67,0
Metal,0.00,0.00,100.00,2.31,0
Metal,0.00,0.00,100.00,2.17,0
Metal,0.00,0.00,100.00,1.89,0
Metal,0.00,0.00,100.00,1.94,0
Metal,0.00,0.00,100.00,3.09,0
Metal,0.00,0.00,100.00,2.93,0
Metal,0.00,0.00,100.00,5.84,0
Metal,0.00,0.00,100.00,5.59,0
Metal,0.00,0.00,100.00,5.30,0
Metal,0.00,0.00,100.00,6.82,0
Metal,0.00,0.00,100.00,6.47,0
Metal,0.00,0.00,100.00,5.81,0
Metal,0.00,0.00,100.00,6.07,0
Metal,0.00,0.00,100.00,7.94,0
Metal,0.00,0.00,100.00,8.39,0
Metal,0.00,0.00,100.00,7.01,0
Metal,0.00,0.00,100.00,7.51,0
Metal,0.00,0.00,100.00,8.08,0
Metal,0.00,0.00,100.00,16.60,0
Metal,0.00,0.00,100.00,21.21,0
Metal,0.00,0.00,100.00,18.29,0
Metal,0.00,0.00,100.00,15.95,0
Metal,0.00,0.00,100.00,16.36,0
Metal,0.00,0.00,100.00,13.63,3050
Metal,0.00,0.00,100.00,11.43,0
Metal,0.00,0.00,100.00,9.88,0
Metal,0.00,0.00,100.00,8.48,0
Metal,0.00,0.00,100.00,7.88,0
Metal,0.00,0.00,100.00,7.05,0
Metal,0.00,0.00,100.00,7.25,0
Metal,0.00,0.00,100.00,7.64,0
Metal,0.00,0.00,100.00,7.09,3048
Metal,0.00,0.00,100.00,10.09,0
Metal,0.00,0.00,100.00,8.99,0
Metal,0.00,0.00,100.00,7.96,0
Metal,0.00,0.00,100.00,8.15,0
Metal,0.00,0.00,100.00,8.61,3048
Metal,0.00,0.00,100.00,7.91,3051
Metal,0.00,0.00,100.00,6.78,3049
Metal,0.00,0.00,100.00,5.74,3052
Metal,0.00,0.00,100.00,4.80,3050
Metal,0.00,0.00,100.00,4.30,3049
Metal,0.00,0.00,100.00,5.15,3049
Metal,0.00,0.00,100.00,6.48,3050
Metal,0.00,0.00,100.00,9.46,3049
Metal,0.00,0.00,100.00,10.20,3050
Metal,0.00,0.00,100.00,11.68,3053
Metal,0.00,0.00,100.00,10.32,3046
Metal,0.00,0.00,100.00,8.69,3050
Metal,0.00,0.00,100.00,7.95,3049
Metal,0.00,0.00,100.00,8.70,3045
Metal,0.00,0.00,100.00,7.88,3049
Metal,0.00,0.00,100.00,7.11,3050
Metal,0.00,0.00,100.00,5.84,3047
Metal,0.00,0.00,100.00,5.44,3044
Metal,0.00,0.00,100.00,6.29,3049
Metal,0.00,0.00,100.00,6.24,3049
Metal,0.00,0.00,100.00,5.52,3052
Metal,0.00,0.00,100.00,5.12,3048
Metal,0.00,0.00,100.00,4.62,3050
Metal,0.00,0.00,100.00,4.26,3049
Metal,0.00,0.00,100.00,4.09,3045
Metal,0.00,0.00,100.00,3.39,3049
Metal,0.00,0.00,100.00,3.23,3046
Metal,0.00,0.00,100.00,3.17,3052
Metal,0.00,0.00,100.00,3.05,3048
Metal,0.00,0.00,100.00,2.66,3052
Metal,0.00,0.00,100.00,2.40,3053
Metal,0.00,0.00,100.00,2.10,3051
Metal,0.00,0.00,100.00,2.85,3050
Metal,0.00,0.00,100.00,3.00,3046
Metal,0.00,0.00,100.00,2.54,3049
Metal,0.00,0.00,100.00,4.29,3050
Metal,0.00,0.00,100.00,5.97,3050
Metal,0.00,0.00,100.00,7.60,3052
Metal,0.00,0.00,100.00,9.04,3044
Metal,0.00,0.00,100.00,9.04,3050
Metal,0.00,0.00,100.00,8.02,3048
Metal,0.00,0.00,100.00,7.36,3049
Metal,0.00,0.00,100.00,6.45,3049
Metal,0.00,0.00,100.00,5.60,3050
Metal,0.00,0.00,100.00,8.25,3050
Metal,0.00,0.00,100.00,7.46,3046
Metal,0.00,0.00,100.00,7.61,3050
Metal,0.00,0.00,100.00,7.81,3048
Metal,0.00,0.00,100.00,7.44,3049
Metal,0.00,0.00,100.00,7.01,3044
Metal,0.00,0.00,100.00,6.29,3050
Metal,0.00,0.00,100.00,5.54,3051
Metal,0.00,0.00,100.00,4.94,3053
Metal,0.00,0.00,100.00,7.10,3050
Metal,0.00,0.00,100.00,5.82,3053
Metal,0.00,0.00,100.00,4.93,0
Metal,0.00,0.00,100.00,4.48,0
Metal,0.00,0.00,100.00,3.59,248
Metal,0.00,0.00,100.00,2.98,1233
Metal,0.00,0.00,100.00,2.49,1400
Metal,0.00,0.00,100.00,2.23,0
Metal,0.00,0.00,100.00,3.76,0
Metal,0.00,0.00,100.00,6.44,0
Metal,0.00,0.00,100.00,5.67,0
Metal,0.00,0.00,100.00,4.95,0
Metal,0.00,0.00,100.00,4.40,0
Metal,0.00,0.00,100.00,3.82,0
Metal,0.00,0.00,100.00,6.22,0
Metal,0.00,0.00,100.00,6.64,0
Metal,0.00,0.00,100.00,6.77,0
Metal,0.00,0.00,100.00,8.01,0
Metal,0.00,0.00,100.00,6.80,0
Metal,0.00,0.00,100.00,5.67,740
Metal,0.00,0.00,100.00,5.81,3048
Metal,0.00,0.00,100.00,4.95,3048
Metal,0.00,0.00,100.00,4.43,3048
Metal,0.00,0.00,100.00,3.97,3050
Metal,0.00,0.00,100.00,3.38,3049
Metal,0.00,0.00,100.00,3.54,3052
Metal,0.00,0.00,100.00,3.53,3045
Metal,0.00,0.00,100.00,3.19,3048
Metal,0.00,0.00,100.00,3.24,3048
Metal,0.00,0.00,100.00,3.24,3050
Metal,0.00,0.00,100.00,4.36,3051
Metal,0.00,0.00,100.00,7.43,3051
Metal,0.00,0.00,100.00,5.99,3049
Metal,0.00,0.00,100.00,5.55,3050
Metal,0.00,0.00,100.00,5.98,3048
Metal,0.00,0.00,100.00,5.13,3048
Metal,0.00,0.00,100.00,6.80,3047
Metal,0.00,0.00,100.00,6.42,3050
Metal,0.00,0.00,100.00,7.83,3049
Metal,0.00,0.00,100.00,7.14,3050
Metal,0.00,0.00,100.00,7.67,3049
Metal,0.00,0.00,100.00,8.98,3048
Metal,0.00,0.00,100.00,8.57,3034
Metal,0.00,0.00,100.00,7.06,3050
Metal,0.00,0.00,100.00,6.21,3048
Metal,0.00,0.00,100.00,6.27,3050
Metal,0.00,0.00,100.00,6.74,3046
Metal,0.00,0.00,100.00,6.95,3046
Metal,0.00,0.00,100.00,5.59,3048
Metal,0.00,0.00,100.00,5.85,3051
Metal,0.00,0.00,100.00,4.47,3049
Metal,0.00,0.00,100.00,4.82,3050
Metal,0.00,0.00,100.00,4.79,3048
Metal,0.00,0.00,100.00,3.52,1231
Metal,0.00,0.00,100.00,3.43,0
Metal,0.00,0.00,100.00,2.93,0
Metal,0.00,0.00,100.00,2.55,1153
Metal,0.00,0.00,100.00,3.31,2625
Metal,0.00,0.00,100.00,4.79,0
Metal,0.00,0.00,100.00,4.08,0
Metal,0.00,0.00,100.00,5.60,0
Metal,0.00,0.00,100.00,5.76,0
Metal,0.00,0.00,100.00,6.85,0
Metal,0.00,0.00,100.00,7.92,1090
Metal,0.00,0.00,100.00,7.01,921
Metal,0.00,0.00,100.00,7.72,0
Metal,171.00,14.81,52.94,1.34,0
Metal,156.67,12.08,58.43,2.23,0
Metal,171.43,14.79,55.69,2.81,0
Metal,177.86,20.74,52.94,3.44,0
Metal,180.00,22.39,52.55,3.72,0
Metal,180.00,22.39,52.55,3.86,0
Metal,172.17,16.20,55.69,4.11,0
Metal,157.89,12.93,57.65,4.16,3302
Metal,160.00,12.16,58.04,3.69,0
Metal,163.64,15.71,54.90,3.68,0
Metal,180.00,22.39,52.55,3.69,0
Metal,180.00,22.39,52.55,3.52,0
Metal,180.00,22.39,52.55,3.30,0
Metal,175.86,21.32,53.33,3.33,0
Metal,168.57,14.69,56.08,3.28,3081
Metal,164.21,12.93,57.65,3.39,3110
Metal,163.33,12.33,57.25,3.28,0
Metal,170.00,17.39,54.12,3.12,0
Metal,180.00,22.39,52.55,2.87,0
Metal,180.00,23.13,52.55,3.02,0
Metal,180.00,19.12,53.33,2.65,0
Metal,168.00,13.99,56.08,2.37,0
Metal,153.00,13.42,58.43,2.31,0
Metal,148.24,11.49,58.04,2.08,0
Metal,175.20,18.38,53.33,1.97,3037
Metal,180.00,22.39,52.55,2.45,0
Metal,180.00,23.13,52.55,2.36,0
Metal,175.20,18.12,54.12,2.52,0
Metal,171.00,13.89,56.47,2.39,3302
Metal,157.50,10.88,57.65,2.52,0
Metal,171.00,14.08,55.69,2.27,116
Metal,175.71,20.44,53.73,2.93,3053
Metal,180.00,22.39,52.55,2.78,0
Metal,180.00,22.39,52.55,2.55,0
Metal,177.60,17.99,54.51,2.49,0
Metal,158.18,14.97,57.65,2.67,2822
Metal,162.86,9.66,56.86,3.93,0
Metal,153.75,10.88,57.65,3.58,0
Metal,169.09,15.38,56.08,3.76,0
Metal,177.93,21.48,52.94,3.43,0
Metal,180.00,22.39,52.55,3.15,3050
Metal,180.00,22.39,52.55,2.95,0
Metal,187.06,24.46,54.51,3.18,3548
Metal,163.33,12.41,56.86,2.89,0
Metal,158.82,11.56,57.65,2.56,0
Metal,174.78,16.31,55.29,2.22,0
Metal,177.93,21.48,52.94,2.10,0
Metal,180.00,22.39,52.55,1.90,3054
Metal,180.00,22.39,52.55,2.18,3052
Metal,172.17,16.20,55.69,2.29,3584
Metal,158.82,11.64,57.25,2.06,0
Metal,156.67,12.16,58.04,1.92,3056
Metal,157.89,13.01,57.25,1.80,0
Metal,177.39,16.43,54.90,2.22,2946
Metal,180.00,21.64,52.55,2.01,3045
Metal,180.00,22.39,52.55,1.97,3072
Metal,185.62,23.02,54.51,1.79,3115
Metal,163.33,12.33,57.25,1.79,3055
Metal,165.00,11.11,56.47,1.90,3043
Metal,180.00,17.27,54.51,1.75,2959
Metal,180.00,22.39,52.55,1.84,3035
Metal,180.00,22.39,52.55,1.68,3016
Metal,180.00,22.39,52.55,1.63,3059
Metal,166.36,15.28,56.47,1.82,3055
Metal,153.00,13.51,58.04,1.69,3076
Metal,155.29,11.49,58.04,1.50,3056
Metal,162.86,14.38,57.25,1.42,3049
Metal,177.50,17.39,54.12,1.23,3041
Metal,180.00,22.39,52.55,1.71,3083
Metal,180.00,22.39,52.55,1.87,3055
Metal,182.00,21.58,54.51,1.84,3050
Metal,154.74,12.75,58.43,2.08,3049
Metal,148.42,12.75,58.43,2.37,3026
Metal,162.86,14.48,56.86,2.35,3046
Metal,170.77,18.84,54.12,2.10,3050
Metal,180.00,22.39,52.55,1.74,440
Metal,181.87,23.70,52.94,1.69,3528
Metal,163.64,15.17,56.86,1.81,0
Metal,148.24,11.49,58.04,1.64,0
Metal,148.24,11.49,58.04,1.65,0
Metal,157.89,13.19,56.47,1.80,0
Metal,180.00,22.39,52.55,1.47,0
Metal,180.00,22.39,52.55,1.55,0
Metal,182.14,20.14,54.51,1.50,0
Metal,161.25,10.96,57.25,1.24,3513
Metal,165.00,13.89,56.47,1.22,0
Metal,168.89,19.42,54.51,1.18,0
Metal,180.00,22.39,52.55,1.18,0
Metal,181.94,22.96,52.94,1.12,0
Metal,168.57,14.58,56.47,0.96,0
Metal,155.29,11.56,57.65,1.05,1348
Metal,151.76,11.49,58.04,0.89,0
