CLASSE,Hue,Saturation,Value,Vibration,Metal
Tecido,350.84,97.04,52.94,4.44,0
Tecido,355.23,90.42,65.49,5.18,0
Tecido,353.09,97.20,56.08,5.21,0
Tecido,351.69,98.48,51.76,4.88,0
Tecido,354.13,91.08,61.57,4.53,0
Tecido,355.66,93.83,63.53,4.02,0
Tecido,351.82,98.51,52.55,4.09,0
Tecido,354.13,91.08,61.57,4.64,0
Tecido,356.05,93.25,63.92,5.46,0
Tecido,351.82,98.51,52.55,6.10,0
Tecido,351.23,94.20,54.12,6.93,0
Tecido,355.66,91.02,65.49,6.62,0
Tecido,351.82,98.51,52.55,6.17,0
Tecido,351.36,94.29,54.90,6.10,0
Tecido,355.66,91.02,65.49,6.50,0
Tecido,351.82,98.51,52.55,5.52,0
Tecido,351.36,94.29,54.90,6.96,0
Tecido,355.69,90.53,66.27,7.27,0
Tecido,351.82,98.51,52.55,7.50,0
Tecido,351.30,94.24,54.51,7.07,0
Tecido,356.05,90.48,65.88,6.04,0
Tecido,351.88,98.52,52.94,5.37,0
Tecido,351.09,93.43,53.73,4.96,0
Tecido,355.80,93.45,65.88,5.57,0
Tecido,351.88,98.52,52.94,5.27,0
Tecido,351.23,94.89,53.73,4.57,0
Tecido,355.66,90.48,65.88,4.26,0
Tecido,351.88,98.52,52.94,3.73,0
Tecido,351.23,94.89,53.73,3.37,0
Tecido,355.74,90.64,67.06,4.27,0
Tecido,352.00,98.54,53.73,4.70,0
Tecido,351.16,94.85,53.33,4.22,0
Tecido,355.69,90.53,66.27,5.90,0
Tecido,352.00,98.54,53.73,6.88,0
Tecido,351.16,94.85,53.33,8.13,0
Tecido,355.69,90.53,66.27,6.74,0
Tecido,180.00,6.67,100.00,0.99,0
Tecido,0.00,0.00,100.00,1.77,0
Tecido,0.00,0.00,100.00,2.49,0
Tecido,0.00,0.00,100.00,2.64,0
Tecido,0.00,0.00,100.00,3.09,0
Tecido,180.00,5.10,100.00,3.21,0
Tecido,180.00,5.49,100.00,3.28,0
Tecido,180.00,6.67,100.00,3.57,0
Tecido,180.00,6.27,100.00,3.69,0
Tecido,180.00,3.92,100.00,3.52,0
Tecido,0.00,0.00,100.00,4.78,0
Tecido,0.00,0.00,100.00,5.74,0
Tecido,0.00,0.00,100.00,6.63,0
Tecido,0.00,0.00,100.00,5.87,0
Tecido,0.00,0.00,100.00,6.97,0
Tecido,180.00,1.96,100.00,6.65,0
Tecido,180.00,6.67,100.00,5.85,0
Tecido,180.00,6.27,100.00,6.14,0
Tecido,180.00,6.67,100.00,5.77,0
Tecido,180.00,6.27,100.00,7.09,0
Tecido,0.00,0.00,100.00,7.36,0
Tecido,0.00,0.00,100.00,7.20,0
Tecido,0.00,0.00,100.00,6.24,0
Tecido,0.00,0.00,100.00,6.17,0
Tecido,0.00,0.00,100.00,5.67,0
Tecido,0.00,0.00,100.00,5.73,0
Tecido,180.00,5.10,100.00,5.08,0
Tecido,180.00,6.27,100.00,6.27,0
Tecido,180.00,5.10,100.00,6.87,0
Tecido,180.00,5.49,100.00,5.96,0
Tecido,180.00,6.67,100.00,4.81,0
Tecido,0.00,0.00,100.00,4.99,0
Tecido,0.00,0.00,100.00,4.59,0
Tecido,0.00,0.00,100.00,5.07,0
Tecido,0.00,0.00,100.00,4.25,0
Tecido,0.00,0.00,100.00,3.64,0
Tecido,180.00,4.31,100.00,2.96,0
Tecido,180.00,6.67,100.00,2.66,0
Tecido,180.00,6.67,100.00,2.59,0
Tecido,180.00,6.67,100.00,2.46,0
Tecido,180.00,6.67,100.00,3.69,0
Tecido,180.00,2.75,100.00,3.81,0
Tecido,0.00,0.00,100.00,3.30,0
Tecido,0.00,0.00,100.00,3.96,0
Tecido,0.00,0.00,100.00,4.25,0
Tecido,0.00,0.00,100.00,4.06,0
Tecido,0.00,0.00,100.00,4.99,0
Tecido,180.00,3.14,100.00,4.75,0
Tecido,180.00,4.31,100.00,4.10,0
Tecido,180.00,5.10,100.00,3.85,0
Tecido,180.00,5.49,100.00,4.90,0
Tecido,180.00,2.75,100.00,5.36,0
Tecido,0.00,0.00,100.00,5.05,0
Tecido,0.00,0.00,100.00,6.95,0
Tecido,0.00,0.00,100.00,7.30,0
Tecido,0.00,0.00,100.00,7.92,0
Tecido,0.00,0.00,100.00,7.46,0
Tecido,180.00,5.10,100.00,7.39,0
Tecido,180.00,6.67,100.00,7.55,0
Tecido,180.00,5.10,100.00,6.99,0
Tecido,180.00,4.31,100.00,6.48,0
Tecido,180.00,6.67,100.00,6.33,0
Tecido,0.00,0.00,100.00,9.06,0
Tecido,0.00,0.00,100.00,8.47,0
Tecido,0.00,0.00,100.00,10.87,0
Tecido,0.00,0.00,100.00,9.74,0
Tecido,0.00,0.00,100.00,9.29,0
Tecido,180.00,1.96,100.00,7.96,0
Tecido,180.00,6.67,100.00,7.09,0
Tecido,180.00,6.67,100.00,6.05,0
Tecido,180.00,6.67,100.00,5.14,0
Tecido,180.00,6.67,100.00,4.79,0
Tecido,180.00,5.10,100.00,5.36,0
Tecido,0.00,0.00,100.00,4.52,0
Tecido,0.00,0.00,100.00,4.49,0
Tecido,0.00,0.00,100.00,4.41,0
Tecido,0.00,0.00,100.00,4.06,0
Tecido,0.00,0.00,100.00,4.08,0
Tecido,180.00,6.27,100.00,5.25,0
Tecido,180.00,6.67,100.00,4.51,0
Tecido,180.00,7.45,100.00,4.40,0
Tecido,180.00,7.45,100.00,4.61,0
Tecido,180.00,7.84,100.00,4.36,0
Tecido,0.00,0.00,100.00,5.84,0
Tecido,0.00,0.00,100.00,5.90,0
Tecido,0.00,0.00,100.00,5.81,0
Tecido,0.00,0.00,100.00,6.93,0
Tecido,0.00,0.00,100.00,5.85,0
Tecido,180.00,2.75,100.00,5.31,0
Tecido,180.00,6.67,100.00,4.94,0
Tecido,180.00,6.67,100.00,4.08,0
Tecido,180.00,6.67,100.00,4.01,0
Tecido,180.00,6.67,100.00,4.37,0
Tecido,180.00,3.14,100.00,5.28,0
Tecido,0.00,0.00,100.00,4.60,0
Tecido,0.00,0.00,100.00,3.98,0
Tecido,0.00,0.00,100.00,3.63,0
Tecido,0.00,0.00,100.00,3.05,0
Tecido,0.00,0.00,100.00,3.24,0
Tecido,180.00,6.67,100.00,2.88,0
Tecido,180.00,6.67,100.00,2.87,0
Tecido,180.00,6.67,100.00,2.93,0
Tecido,180.00,6.67,100.00,3.22,0
Tecido,180.00,6.67,100.00,2.91,0
Tecido,0.00,0.00,100.00,2.95,0
Tecido,0.00,0.00,100.00,2.83,0
Tecido,0.00,0.00,100.00,2.53,0
Tecido,0.00,0.00,100.00,2.38,0
Tecido,0.00,0.00,100.00,2.47,0
Tecido,180.00,2.75,100.00,2.27,0
Tecido,180.00,6.67,100.00,2.39,0
Tecido,180.00,6.67,100.00,2.34,0
Tecido,180.00,6.67,100.00,2.31,0
Tecido,180.00,6.67,100.00,2.36,0
Tecido,180.00,3.14,100.00,2.15,0
Tecido,0.00,0.00,100.00,1.83,0
Tecido,0.00,0.00,100.00,1.68,0
Tecido,0.00,0.00,100.00,1.58,0
Tecido,0.00,0.00,100.00,1.46,0
Tecido,0.00,0.00,100.00,1.47,0
Tecido,180.00,2.75,100.00,1.52,0
Tecido,180.00,5.10,100.00,1.58,0
Tecido,180.00,5.10,100.00,1.61,0
Tecido,180.00,5.49,100.00,1.64,0
Tecido,180.00,6.27,100.00,1.60,0
Tecido,0.00,0.00,100.00,1.71,0
Tecido,0.00,0.00,100.00,1.72,0
Tecido,0.00,0.00,100.00,2.05,0
Tecido,0.00,0.00,100.00,2.46,0
Tecido,0.00,0.00,100.00,2.14,0
Tecido,180.00,1.57,100.00,1.96,0
Tecido,180.00,6.27,100.00,1.66,0
Tecido,180.00,6.67,100.00,1.74,0
Tecido,180.00,6.67,100.00,1.59,0
Tecido,180.00,6.67,100.00,1.74,0
Tecido,180.00,4.31,100.00,1.83,0
Tecido,0.00,0.00,100.00,1.83,0
Tecido,0.00,0.00,100.00,2.32,0
Tecido,0.00,0.00,100.00,2.13,0
Tecido,0.00,0.00,100.00,2.15,0
Tecido,0.00,0.00,100.00,1.99,0
Tecido,180.00,6.67,100.00,1.93,0
Tecido,180.00,6.67,100.00,1.81,0
Tecido,180.00,6.67,100.00,1.87,0
Tecido,180.00,6.67,100.00,2.34,0
Tecido,180.00,6.67,100.00,2.24,0
Tecido,0.00,0.00,100.00,2.05,0
Tecido,0.00,0.00,100.00,2.12,0
Tecido,0.00,0.00,100.00,2.20,0
Tecido,0.00,0.00,100.00,2.07,0
Tecido,0.00,0.00,100.00,2.32,0
Tecido,180.00,1.96,100.00,1.97,0
Tecido,180.00,6.67,100.00,2.26,0
Tecido,180.00,6.67,100.00,2.08,0
Tecido,180.00,6.67,100.00,2.50,0
Tecido,180.00,7.84,100.00,2.62,0
Tecido,180.00,6.67,100.00,2.51,0
Tecido,0.00,0.00,100.00,2.69,0
Tecido,0.00,0.00,100.00,2.87,0
Tecido,0.00,0.00,100.00,3.06,0
Tecido,0.00,0.00,100.00,3.11,0
Tecido,0.00,0.00,100.00,3.21,0
Tecido,180.00,6.27,100.00,2.67,0
Tecido,180.00,7.84,100.00,2.72,0
Tecido,180.00,6.67,100.00,2.60,0
Tecido,180.00,6.67,100.00,2.51,0
Tecido,180.00,6.67,100.00,2.72,0
Tecido,180.00,4.31,100.00,3.61,0
Tecido,0.00,0.00,100.00,4.79,0
Tecido,0.00,0.00,100.00,4.81,0
Tecido,0.00,0.00,100.00,5.06,0
Tecido,0.00,0.00,100.00,6.42,0
Tecido,180.00,3.14,100.00,6.34,0
Tecido,180.00,9.80,100.00,5.42,0
Tecido,180.00,10.98,100.00,5.11,0
Tecido,180.00,10.98,100.00,5.27,0
Tecido,180.00,10.98,100.00,5.20,0
Tecido,180.00,10.98,100.00,4.71,0
Tecido,180.00,2.75,100.00,4.50,0
Tecido,0.00,0.00,100.00,4.39,0
Tecido,0.00,0.00,100.00,4.58,0
Tecido,0.00,0.00,100.00,5.65,0
Tecido,0.00,0.00,100.00,5.28,0
Tecido,180.00,7.84,100.00,4.75,0
Tecido,180.00,10.98,100.00,4.27,0
Tecido,180.00,10.98,100.00,4.27,0
Tecido,180.00,10.98,100.00,5.71,0
Tecido,180.00,10.98,100.00,5.11,0
Tecido,180.00,7.84,100.00,4.58,0
Tecido,0.00,0.00,100.00,4.03,0
Tecido,0.00,0.00,100.00,4.14,0
Tecido,0.00,0.00,100.00,6.90,0
Tecido,0.00,0.00,100.00,9.30,0
Tecido,0.00,0.00,100.00,8.99,0
Tecido,180.00,7.45,100.00,8.52,0
Tecido,180.00,8.24,100.00,7.69,0
Tecido,180.00,9.41,100.00,7.23,0
Tecido,180.00,10.59,100.00,7.22,0
Tecido,180.00,9.02,100.00,6.54,0
Tecido,180.00,1.57,100.00,5.89,0
Tecido,0.00,0.00,100.00,6.06,0
Tecido,0.00,0.00,100.00,5.25,0
Tecido,0.00,0.00,100.00,4.42,0
Tecido,0.00,0.00,100.00,4.55,0
Tecido,180.00,6.27,100.00,4.94,0
Tecido,180.00,9.41,100.00,4.63,0
Tecido,180.00,9.80,100.00,4.13,0
Tecido,180.00,9.02,100.00,3.62,0
Tecido,180.00,9.41,100.00,3.85,0
Tecido,180.00,6.27,100.00,3.80,0
Tecido,0.00,0.00,100.00,3.20,0
Tecido,0.00,0.00,100.00,2.76,0
Tecido,0.00,0.00,100.00,2.46,0
Tecido,0.00,0.00,100.00,2.52,0
Tecido,0.00,0.00,100.00,2.74,0
Tecido,180.00,9.41,100.00,3.29,0
Tecido,180.00,9.41,100.00,3.47,0
Tecido,180.00,9.80,100.00,4.26,0
Tecido,180.00,9.80,100.00,3.58,0
Tecido,180.00,9.80,100.00,3.55,0
Tecido,180.00,1.57,100.00,3.53,0
Tecido,0.00,0.00,100.00,4.07,0
Tecido,0.00,0.00,100.00,4.12,0
Tecido,0.00,0.00,100.00,3.56,0
Tecido,0.00,0.00,100.00,3.72,0
Tecido,180.00,1.96,100.00,4.18,0
Tecido,180.00,7.45,100.00,4.17,0
Tecido,180.00,7.84,100.00,4.80,0
Tecido,180.00,7.84,100.00,4.84,0
Tecido,180.00,7.84,100.00,4.62,0
Tecido,180.00,6.67,100.00,8.87,0
Tecido,0.00,0.00,100.00,7.85,0
Tecido,0.00,0.00,100.00,7.76,0
Tecido,0.00,0.00,100.00,7.23,0
Tecido,0.00,0.00,100.00,6.53,0
Tecido,0.00,0.00,100.00,5.43,0
Tecido,180.00,4.31,100.00,5.15,0
Tecido,180.00,9.02,100.00,4.62,0
Tecido,180.00,8.24,100.00,4.95,0
Tecido,180.00,8.24,100.00,6.18,0
Tecido,180.00,7.45,100.00,7.58,0
Tecido,180.00,6.27,100.00,7.84,0
Tecido,0.00,0.00,100.00,7.12,0
Tecido,0.00,0.00,100.00,6.07,0
Tecido,0.00,0.00,100.00,5.61,0
Tecido,0.00,0.00,100.00,5.10,0
Tecido,0.00,0.00,100.00,6.57,0
Tecido,180.00,5.49,100.00,6.58,0
Tecido,180.00,6.67,100.00,6.68,0
Tecido,180.00,6.67,100.00,8.01,0
Tecido,180.00,6.67,100.00,7.19,0
Tecido,180.00,6.67,100.00,6.62,0
Tecido,180.00,2.75,100.00,6.60,0
Tecido,0.00,0.00,100.00,6.97,0
Tecido,0.00,0.00,100.00,6.35,0
Tecido,0.00,0.00,100.00,6.83,0
Tecido,0.00,0.00,100.00,8.32,0
Tecido,0.00,0.00,100.00,7.29,0
Tecido,180.00,5.49,100.00,6.24,0
Tecido,180.00,6.67,100.00,5.21,0
Tecido,180.00,6.67,100.00,4.45,0
Tecido,180.00,7.84,100.00,3.77,0
Tecido,180.00,10.98,100.00,3.24,0
Tecido,180.00,4.31,100.00,3.48,0
Tecido,0.00,0.00,100.00,3.00,0
Tecido,0.00,0.00,100.00,2.47,0
Tecido,0.00,0.00,100.00,2.26,0
Tecido,0.00,0.00,100.00,2.12,0
Tecido,180.00,4.31,100.00,1.92,0
Tecido,180.00,10.98,100.00,1.78,0
Tecido,180.00,10.98,100.00,1.74,0
Tecido,180.00,10.98,100.00,1.77,0
Tecido,180.00,10.59,100.00,2.23,0
Tecido,180.00,7.84,100.00,2.02,0
Tecido,180.00,0.78,100.00,1.88,0
Tecido,0.00,0.00,100.00,1.77,0
Tecido,0.00,0.00,100.00,1.82,0
Tecido,0.00,0.00,100.00,1.54,0
Tecido,0.00,0.00,100.00,1.74,0
Tecido,180.00,5.10,100.00,1.60,0
Tecido,180.00,10.59,100.00,1.48,0
Tecido,180.00,10.98,100.00,1.90,0
Tecido,180.00,10.98,100.00,1.94,0
Tecido,180.00,10.98,100.00,2.20,0
Tecido,180.00,10.59,100.00,2.36,0
Tecido,180.00,1.57,100.00,2.18,0
Tecido,0.00,0.00,100.00,2.36,0
Tecido,0.00,0.00,100.00,2.27,0
Tecido,0.00,0.00,100.00,2.22,0
Tecido,0.00,0.00,100.00,2.39,0
Tecido,180.00,6.27,100.00,2.13,0
Tecido,180.00,10.98,100.00,2.18,0
Tecido,180.00,10.98,100.00,2.26,0
Tecido,180.00,10.98,100.00,2.12,0
Tecido,180.00,10.98,100.00,2.25,0
Tecido,180.00,9.41,100.00,2.87,0
Tecido,0.00,0.00,100.00,2.80,0
Tecido,0.00,0.00,100.00,2.69,0
Tecido,0.00,0.00,100.00,2.39,0
Tecido,0.00,0.00,100.00,2.64,0
Tecido,0.00,0.00,100.00,2.65,0
Tecido,180.00,6.67,100.00,2.49,0
Tecido,180.00,10.98,100.00,2.06,0
Tecido,180.00,10.98,100.00,2.40,0
Tecido,180.00,10.98,100.00,3.02,0
Tecido,180.00,10.98,100.00,2.89,0
Tecido,180.00,7.84,100.00,4.17,0
Tecido,0.00,0.00,100.00,4.05,0
Tecido,0.00,0.00,100.00,4.46,0
Tecido,0.00,0.00,100.00,4.20,0
Tecido,0.00,0.00,100.00,3.64,0
Tecido,0.00,0.00,100.00,4.08,0
Tecido,180.00,7.45,100.00,4.53,0
Tecido,180.00,10.98,100.00,4.68,0
Tecido,180.00,10.98,100.00,4.14,0
Tecido,180.00,10.98,100.00,5.79,0
Tecido,180.00,10.98,100.00,6.67,0
Tecido,180.00,8.24,100.00,5.96,0
Tecido,0.00,0.00,100.00,6.61,0
Tecido,0.00,0.00,100.00,6.54,0
Tecido,0.00,0.00,100.00,6.15,0
Tecido,0.00,0.00,100.00,5.60,0
Tecido,180.00,0.78,100.00,5.95,0
Tecido,180.00,9.41,100.00,5.78,0
Tecido,180.00,10.98,100.00,7.07,0
Tecido,180.00,10.98,100.00,6.72,0
Tecido,180.00,10.98,100.00,6.58,0
Tecido,180.00,10.98,100.00,7.67,0
Tecido,180.00,5.49,100.00,7.54,0
Tecido,0.00,0.00,100.00,6.31,0
Tecido,0.00,0.00,100.00,9.11,0
Tecido,0.00,0.00,100.00,7.74,0
Tecido,0.00,0.00,100.00,7.02,0
Tecido,180.00,2.75,100.00,6.91,0
Tecido,180.00,10.59,100.00,6.68,0
Tecido,180.00,10.98,100.00,6.09,0
Tecido,180.00,10.98,100.00,6.68,0
Tecido,180.00,10.98,100.00,6.25,0
Tecido,180.00,10.98,100.00,6.92,0
Tecido,180.00,3.14,100.00,6.63,0
Tecido,0.00,0.00,100.00,6.26,0
Tecido,0.00,0.00,100.00,7.28,0
Tecido,0.00,0.00,100.00,8.08,0
Tecido,0.00,0.00,100.00,7.73,0
Tecido,180.00,6.27,100.00,7.33,0
Tecido,180.00,10.98,100.00,6.72,0
Tecido,180.00,10.98,100.00,6.18,0
Tecido,180.00,10.98,100.00,5.33,0
Tecido,180.00,10.98,100.00,5.27,0
Tecido,180.00,10.59,100.00,5.04,0
Tecido,180.00,1.96,100.00,5.19,0
Tecido,0.00,0.00,100.00,5.68,0
Tecido,0.00,0.00,100.00,6.25,0
Tecido,0.00,0.00,100.00,5.71,0
Tecido,180.00,1.96,100.00,5.92,0
Tecido,180.00,9.41,100.00,6.67,0
Tecido,180.00,10.98,100.00,6.72,0
Tecido,180.00,10.98,100.00,6.41,0
Tecido,180.00,10.98,100.00,6.39,0
Tecido,180.00,10.98,100.00,6.13,0
Tecido,180.00,7.84,100.00,5.79,0
Tecido,0.00,0.00,100.00,5.60,0
Tecido,0.00,0.00,100.00,5.89,0
Tecido,0.00,0.00,100.00,4.91,0
Tecido,0.00,0.00,100.00,4.51,0
Tecido,180.00,5.10,100.00,5.05,0
Tecido,180.00,10.98,100.00,4.58,0
Tecido,180.00,10.98,100.00,7.24,0
Tecido,180.00,10.98,100.00,6.51,0
Tecido,180.00,10.98,100.00,7.51,0
Tecido,180.00,10.98,100.00,7.81,0
Tecido,180.00,3.14,100.00,6.88,0
Tecido,0.00,0.00,100.00,6.53,0
Tecido,0.00,0.00,100.00,5.68,0
Tecido,0.00,0.00,100.00,7.12,0
Tecido,180.00,1.57,100.00,9.95,0
Tecido,180.00,8.24,100.00,8.65,0
Tecido,180.00,10.98,100.00,8.35,0
Tecido,180.00,11.76,100.00,7.22,0
Tecido,180.00,10.98,100.00,6.05,0
Tecido,180.00,11.76,100.00,5.79,0
Tecido,180.00,7.84,100.00,7.78,0
Tecido,180.00,0.78,100.00,7.05,0
Tecido,0.00,0.00,100.00,6.83,0
Tecido,0.00,0.00,100.00,6.94,0
Tecido,0.00,0.00,100.00,6.96,0
Tecido,180.00,5.10,100.00,6.18,0
Tecido,180.00,10.98,100.00,7.56,0
Tecido,180.00,12.55,100.00,7.11,0
Tecido,180.00,12.16,100.00,5.86,0
Tecido,180.00,12.55,100.00,5.82,0
Tecido,180.00,11.76,100.00,6.27,0
Tecido,180.00,4.31,100.00,5.49,0
Tecido,0.00,0.00,100.00,5.06,0
Tecido,0.00,0.00,100.00,5.31,0
Tecido,0.00,0.00,100.00,6.50,0
Tecido,180.00,0.78,100.00,7.14,0
Tecido,180.00,8.24,100.00,6.77,0
Tecido,180.00,12.94,100.00,7.36,0
Tecido,180.00,12.16,100.00,6.44,0
Tecido,180.00,12.94,100.00,5.62,0
Tecido,180.00,12.55,100.00,5.96,0
Tecido,180.00,9.80,100.00,5.53,0
Tecido,180.00,1.57,100.00,5.64,0
Tecido,0.00,0.00,100.00,6.74,0
Tecido,0.00,0.00,100.00,6.57,0
Tecido,0.00,0.00,100.00,7.33,0
Tecido,180.00,1.96,100.00,6.08,0
Tecido,180.00,10.98,100.00,5.40,0
Tecido,180.00,12.55,100.00,5.05,0
Tecido,180.00,12.94,100.00,5.02,0
Tecido,180.00,12.16,100.00,4.50,0
Tecido,180.00,14.12,100.00,4.17,0
Tecido,180.00,8.24,100.00,3.83,0
Tecido,0.00,0.00,100.00,3.54,0
Tecido,0.00,0.00,100.00,3.10,0
Tecido,0.00,0.00,100.00,2.72,0
Tecido,0.00,0.00,100.00,2.46,0
Tecido,180.00,5.10,100.00,2.20,0
Tecido,180.00,10.98,100.00,2.14,0
Tecido,180.00,13.73,100.00,2.20,0
Tecido,180.00,12.94,100.00,2.36,0
Tecido,180.00,11.76,100.00,2.27,0
Tecido,180.00,13.73,100.00,2.22,0
Tecido,180.00,6.27,100.00,2.28,0
Tecido,0.00,0.00,100.00,2.09,0
Tecido,0.00,0.00,100.00,2.41,0
Tecido,0.00,0.00,100.00,2.35,0
Tecido,0.00,0.00,100.00,2.82,0
Tecido,180.00,7.45,100.00,3.54,0
Tecido,180.00,12.94,100.00,3.15,0
Tecido,180.00,12.94,100.00,2.84,0
Tecido,180.00,14.12,100.00,2.71,0
Tecido,180.00,12.94,100.00,2.42,0
Tecido,180.00,10.98,100.00,3.01,0
Tecido,180.00,1.96,100.00,3.12,0
Tecido,0.00,0.00,100.00,3.40,0
Tecido,0.00,0.00,100.00,3.79,0
Tecido,0.00,0.00,100.00,3.58,0
Tecido,180.00,1.96,100.00,3.39,0
Tecido,180.00,9.41,100.00,3.64,0
Tecido,180.00,12.55,100.00,5.38,0
Tecido,180.00,13.73,100.00,5.50,0
Tecido,180.00,13.73,100.00,6.37,0
Tecido,180.00,12.94,100.00,5.54,0
Tecido,180.00,9.80,100.00,5.35,0
Tecido,180.00,2.75,100.00,5.50,0
Tecido,0.00,0.00,100.00,5.22,0
Tecido,0.00,0.00,100.00,5.49,0
Tecido,0.00,0.00,100.00,5.63,0
Tecido,180.00,2.75,100.00,7.48,0
Tecido,180.00,10.98,100.00,9.28,0
Tecido,180.00,13.73,100.00,10.84,0
Tecido,180.00,14.12,100.00,11.28,0
Tecido,180.00,14.12,100.00,12.34,0
Tecido,180.00,12.94,100.00,12.49,0
Tecido,180.00,10.59,100.00,12.51,0
Tecido,180.00,2.75,100.00,10.97,0
Tecido,0.00,0.00,100.00,9.80,0
Tecido,0.00,0.00,100.00,10.40,0
Tecido,0.00,0.00,100.00,10.59,0
Tecido,180.00,3.92,100.00,9.58,0
Tecido,180.00,10.59,100.00,9.34,0
Tecido,180.00,13.73,100.00,8.29,0
Tecido,180.00,15.29,100.00,6.96,0
Tecido,180.00,13.73,100.00,6.80,0
Tecido,180.00,12.94,100.00,7.00,0
Tecido,180.00,10.98,100.00,5.94,0
Tecido,180.00,1.96,100.00,6.78,0
Tecido,0.00,0.00,100.00,6.29,0
Tecido,0.00,0.00,100.00,6.09,0
Tecido,0.00,0.00,100.00,6.61,0
Tecido,180.00,3.92,100.00,6.92,0
Tecido,180.00,11.76,100.00,7.00,0
Tecido,180.00,14.12,100.00,8.14,0
Tecido,180.00,14.51,100.00,6.77,0
Tecido,180.00,15.29,100.00,5.62,0
Tecido,180.00,15.29,100.00,5.47,0
Tecido,180.00,9.80,100.00,5.71,0
Tecido,180.00,1.96,100.00,7.04,0
Tecido,0.00,0.00,100.00,6.88,0
Tecido,0.00,0.00,100.00,7.35,0
Tecido,0.00,0.00,100.00,9.27,0
Tecido,180.00,5.10,100.00,8.44,0
Tecido,180.00,12.16,100.00,8.55,0
Tecido,180.00,15.29,100.00,8.21,0
Tecido,180.00,15.29,100.00,8.88,0
Tecido,180.00,15.29,100.00,8.24,0
Tecido,180.00,15.29,100.00,8.60,0
Tecido,180.00,9.41,100.00,7.39,0
Tecido,180.00,1.57,100.00,6.53,0
Tecido,0.00,0.00,100.00,6.61,0
Tecido,0.00,0.00,100.00,7.15,0
Tecido,0.00,0.00,100.00,8.87,0
Tecido,180.00,6.67,100.00,8.35,0
Tecido,180.00,14.51,100.00,7.61,0
Tecido,180.00,15.29,100.00,8.01,0
Tecido,180.00,15.29,100.00,8.11,0
Tecido,180.00,15.29,100.00,8.01,0
Tecido,180.00,15.29,100.00,9.81,0
Tecido,68.11,16.30,89.02,1.17,0
Tecido,60.00,15.95,90.98,2.46,0
Tecido,51.92,21.05,96.86,3.19,0
Tecido,49.41,20.40,98.04,3.31,0
Tecido,49.20,20.00,98.04,3.64,0
Tecido,52.94,20.65,96.86,3.98,0
Tecido,61.67,15.58,90.59,4.21,0
Tecido,76.22,16.37,88.63,4.15,0
Tecido,75.00,16.00,88.24,4.33,0
Tecido,73.71,15.62,87.84,4.58,0
Tecido,78.46,17.11,89.41,4.31,0
Tecido,78.00,17.39,90.20,3.97,0
Tecido,58.50,17.02,92.16,4.76,0
Tecido,50.18,22.00,98.04,4.93,0
Tecido,49.62,20.72,98.43,6.08,0
Tecido,51.76,20.40,98.04,5.63,0
Tecido,52.65,19.84,96.86,4.83,0
Tecido,64.86,16.02,90.59,4.48,0
Tecido,76.22,16.16,89.80,4.08,0
Tecido,80.00,17.03,89.80,4.74,0
Tecido,76.22,16.16,89.80,4.57,0
Tecido,77.56,17.75,90.59,4.96,0
Tecido,77.37,16.52,90.20,5.37,0
Tecido,55.81,18.07,93.33,4.86,0
Tecido,49.62,20.80,98.04,4.27,0
Tecido,48.46,20.72,98.43,3.80,0
Tecido,48.98,19.60,98.04,3.59,0
Tecido,49.79,19.18,96.08,3.41,0
Tecido,65.00,15.58,90.59,3.28,0
Tecido,76.67,15.93,88.63,3.01,0
Tecido,72.00,15.56,88.24,3.28,0
Tecido,77.37,16.74,89.02,3.00,0
Tecido,70.29,15.77,87.06,2.80,0
Tecido,78.33,15.86,89.02,2.97,0
Tecido,54.55,18.49,93.33,2.95,0
Tecido,50.00,21.60,98.04,2.78,0
Tecido,49.20,20.00,98.04,2.55,0
Tecido,46.42,20.95,99.22,2.33,0
Tecido,54.89,19.42,94.90,3.14,0
Tecido,66.32,16.45,90.59,3.43,0
Tecido,71.35,16.44,88.24,4.09,0
Tecido,78.00,17.54,89.41,4.37,0
Tecido,74.21,16.89,88.24,6.95,0
Tecido,73.33,16.07,87.84,7.45,0
Tecido,71.35,16.44,88.24,6.52,0
Tecido,52.86,17.80,92.55,5.90,0
Tecido,52.08,21.37,97.25,5.65,0
Tecido,50.00,21.60,98.04,5.05,0
Tecido,50.18,22.00,98.04,4.51,0
Tecido,52.17,19.09,94.51,4.55,0
Tecido,65.00,15.79,89.41,4.08,0
Tecido,70.29,15.77,87.06,3.75,0
Tecido,72.97,16.52,87.84,3.32,0
Tecido,70.29,15.77,87.06,3.38,0
Tecido,70.29,15.77,87.06,4.31,0
Tecido,71.35,16.37,88.63,4.37,0
Tecido,55.61,17.45,92.16,4.21,0
Tecido,52.08,21.37,97.25,4.21,0
Tecido,50.00,21.60,98.04,4.22,0
Tecido,50.00,21.60,98.04,4.64,0
Tecido,50.45,18.41,93.73,5.03,0
Tecido,63.16,16.59,89.80,6.02,0
Tecido,72.97,16.52,87.84,5.76,0
Tecido,73.33,16.07,87.84,4.77,0
Tecido,74.21,16.89,88.24,4.33,0
Tecido,74.21,16.89,88.24,3.57,0
Tecido,71.05,16.59,89.80,3.35,0
Tecido,54.42,18.07,93.33,3.41,0
Tecido,50.18,22.00,98.04,3.80,0
Tecido,49.62,20.80,98.04,4.18,0
Tecido,50.18,22.00,98.04,4.65,0
