CLASSE,Hue,Saturation,Value,Vibration,Metal
Madeira,19.57,51.11,35.29,2.99,0
Madeira,21.95,48.81,32.94,2.85,0
Madeira,20.49,47.67,33.73,2.81,0
Madeira,20.93,50.00,33.73,3.43,0
Madeira,21.00,47.62,32.94,4.55,0
Madeira,19.15,52.22,35.29,4.44,0
Madeira,20.00,49.41,33.33,4.98,0
Madeira,19.53,49.43,34.12,5.21,0
Madeira,20.93,50.00,33.73,5.88,0
Madeira,20.00,46.99,32.55,9.67,0
Madeira,17.33,50.00,35.29,10.29,0
Madeira,20.93,50.00,33.73,9.19,0
Madeira,21.00,48.19,32.55,10.62,0
Madeira,18.67,50.56,34.90,10.43,0
Madeira,21.43,49.41,33.33,13.00,0
Madeira,20.00,48.84,33.73,14.85,0
Madeira,19.15,52.22,35.29,15.49,0
Madeira,21.43,49.41,33.33,14.34,0
Madeira,17.73,49.44,34.90,12.94,0
Madeira,20.00,49.41,33.33,13.51,0
Madeira,22.50,48.19,32.55,12.98,0
Madeira,19.57,51.69,34.90,12.54,0
Madeira,21.00,48.19,32.55,11.08,0
Madeira,20.00,48.84,33.73,12.29,0
Madeira,20.87,52.27,34.51,10.18,0
Madeira,20.49,49.40,32.55,9.12,0
Madeira,20.45,50.57,34.12,11.44,0
Madeira,21.00,48.78,32.16,10.90,0
Madeira,21.00,48.19,32.55,10.86,0
Madeira,19.09,51.16,33.73,10.67,0
Madeira,20.00,48.15,31.76,9.02,0
Madeira,19.53,50.00,33.73,7.39,0
Madeira,17.29,62.77,36.86,0.71,0
Madeira,16.27,60.82,38.04,0.87,0
Madeira,17.00,63.16,37.25,1.12,0
Madeira,17.65,59.30,33.73,2.41,0
Madeira,14.72,58.24,35.69,2.60,0
Madeira,16.19,63.00,39.22,2.79,0
Madeira,18.46,60.47,33.73,2.67,0
Madeira,18.11,58.24,35.69,2.60,0
Madeira,16.27,62.77,36.86,2.90,0
Madeira,16.47,59.30,33.73,2.69,0
Madeira,16.27,60.82,38.04,2.58,0
Madeira,17.00,63.83,36.86,2.37,0
Madeira,16.47,59.30,33.73,2.88,0
Madeira,16.72,62.24,38.43,3.75,0
Madeira,17.00,63.16,37.25,4.42,0
Madeira,16.47,59.30,33.73,4.42,0
Madeira,15.25,60.82,38.04,7.02,0
Madeira,16.27,62.77,36.86,9.81,0
Madeira,17.65,59.30,33.73,9.15,0
Madeira,15.25,60.82,38.04,8.19,0
Madeira,17.00,63.16,37.25,6.71,0
Madeira,17.65,59.30,33.73,6.99,0
Madeira,16.00,61.22,38.43,6.26,0
Madeira,16.67,61.36,34.51,5.98,0
Madeira,16.80,58.14,33.73,5.10,0
Madeira,16.45,62.63,38.82,4.99,0
Madeira,17.31,60.47,33.73,4.41,0
Madeira,15.00,57.78,35.29,6.38,0
Madeira,16.72,62.24,38.43,7.72,0
Madeira,18.46,60.47,33.73,7.75,0
Madeira,17.31,57.78,35.29,6.71,0
Madeira,17.00,63.16,37.25,8.12,0
Madeira,17.31,60.47,33.73,7.97,0
Madeira,16.00,61.86,38.04,7.20,0
Madeira,17.00,63.16,37.25,6.64,0
Madeira,17.65,59.30,33.73,5.53,0
Madeira,16.00,61.86,38.04,4.81,0
Madeira,17.29,62.77,36.86,4.09,0
Madeira,18.46,60.47,33.73,3.46,0
Madeira,16.98,58.24,35.69,2.97,0
Madeira,15.00,63.16,37.25,2.85,0
Madeira,15.60,58.14,33.73,2.59,0
Madeira,15.74,61.62,38.82,2.37,0
Madeira,17.78,61.36,34.51,2.71,0
Madeira,16.80,58.14,33.73,3.21,0
Madeira,17.14,63.64,38.82,3.42,0
Madeira,17.31,60.47,33.73,3.15,0
Madeira,15.85,58.89,35.29,3.57,0
Madeira,16.19,63.00,39.22,3.82,0
Madeira,17.31,60.47,33.73,5.58,0
Madeira,17.31,57.78,35.29,5.11,0
Madeira,17.00,63.16,37.25,4.90,0
Madeira,17.31,60.47,33.73,5.61,0
Madeira,15.29,57.30,34.90,5.72,0
Madeira,16.45,62.63,38.82,7.13,0
Madeira,17.31,60.47,33.73,6.44,0
Madeira,15.29,57.30,34.90,6.11,0
Madeira,15.94,64.65,38.82,5.59,0
Madeira,17.31,60.47,33.73,5.02,0
Madeira,15.52,60.42,37.65,4.74,0
Madeira,16.72,63.54,37.65,5.86,0
Madeira,18.46,60.47,33.73,5.47,0
Madeira,16.55,60.42,37.65,5.71,0
Madeira,14.75,63.54,37.65,4.80,0
Madeira,15.60,58.14,33.73,4.48,0
Madeira,15.74,61.62,38.82,4.86,0
Madeira,16.36,61.80,34.90,4.14,0
Madeira,17.65,59.30,33.73,4.11,0
Madeira,16.00,61.22,38.43,3.80,0
Madeira,17.45,61.80,34.90,3.62,0
Madeira,17.65,59.30,33.73,3.33,0
Madeira,15.74,61.62,38.82,3.21,0
Madeira,16.36,61.80,34.90,2.84,0
Madeira,15.60,58.14,33.73,2.45,0
Madeira,16.19,63.00,39.22,2.49,0
Madeira,17.31,60.47,33.73,4.35,0
Madeira,16.80,56.82,34.51,4.43,0
Madeira,17.42,63.92,38.04,4.07,0
Madeira,17.31,60.47,33.73,3.51,0
Madeira,15.29,57.95,34.51,3.08,0
Madeira,16.19,63.00,39.22,3.04,0
Madeira,18.46,60.47,33.73,4.22,0
Madeira,17.65,59.30,33.73,4.92,0
Madeira,16.19,63.00,39.22,4.92,0
Madeira,18.46,60.47,33.73,4.63,0
Madeira,17.14,56.32,34.12,4.10,0
Madeira,17.14,64.29,38.43,3.85,0
Madeira,17.31,60.47,33.73,4.48,0
Madeira,15.60,57.47,34.12,4.19,0
Madeira,15.74,61.62,38.82,3.63,0
Madeira,18.46,60.47,33.73,3.49,0
Madeira,17.14,56.32,34.12,3.28,0
Madeira,15.00,64.65,38.82,3.35,0
Madeira,18.46,60.47,33.73,3.49,0
Madeira,14.44,58.70,36.08,3.16,0
Madeira,16.19,63.64,38.82,3.04,0
Madeira,18.46,60.47,33.73,3.32,0
Madeira,16.36,59.14,36.47,3.03,0
Madeira,15.00,61.54,35.69,2.88,0
Madeira,16.47,59.30,33.73,2.87,0
Madeira,16.00,61.22,38.43,2.78,0
Madeira,16.55,62.37,36.47,3.24,0
Madeira,17.31,60.47,33.73,3.32,0
Madeira,15.56,58.70,36.08,3.35,0
Madeira,16.45,62.63,38.82,4.23,0
Madeira,17.31,60.47,33.73,3.80,0
Madeira,16.80,58.14,33.73,3.58,0
Madeira,17.14,63.64,38.82,4.11,0
Madeira,17.31,60.47,33.73,7.05,0
Madeira,15.85,58.24,35.69,5.92,0
Madeira,17.14,63.64,38.82,9.24,0
Madeira,18.46,60.47,33.73,7.92,0
Madeira,14.44,58.70,36.08,8.12,0
Madeira,15.00,64.65,38.82,9.18,0
Madeira,17.31,60.47,33.73,10.93,0
Madeira,14.44,58.70,36.08,11.33,0
Madeira,15.00,64.65,38.82,9.20,0
Madeira,17.31,60.47,33.73,9.05,0
Madeira,15.56,58.70,36.08,11.29,0
Madeira,16.45,63.27,38.43,10.85,0
Madeira,17.31,60.47,33.73,10.12,0
Madeira,16.80,58.14,33.73,8.77,0
Madeira,15.48,62.00,39.22,7.69,0
Madeira,16.98,60.92,34.12,6.32,0
Madeira,15.92,56.98,33.73,5.29,0
Madeira,17.14,63.64,38.82,5.17,0
Madeira,18.46,60.47,33.73,5.26,0
Madeira,16.98,58.24,35.69,4.96,0
Madeira,17.00,63.83,36.86,4.49,0
Madeira,17.65,59.30,33.73,5.73,0
Madeira,16.98,58.24,35.69,7.82,0
Madeira,16.19,63.64,38.82,6.87,0
Madeira,17.31,60.47,33.73,6.54,0
Madeira,15.92,56.98,33.73,5.52,0
Madeira,15.74,61.62,38.82,5.42,0
Madeira,16.98,60.92,34.12,4.78,0
Madeira,16.80,58.14,33.73,4.26,0
Madeira,16.19,63.00,39.22,3.87,0
Madeira,18.11,60.92,34.12,3.51,0
Madeira,17.14,56.98,33.73,3.02,0
Madeira,17.14,63.64,38.82,2.86,0
Madeira,17.31,60.47,33.73,2.92,0
Madeira,17.14,56.98,33.73,3.44,0
Madeira,16.19,63.64,38.82,3.07,0
Madeira,18.46,60.47,33.73,2.95,0
Madeira,19.59,56.98,33.73,2.74,0
Madeira,14.77,65.00,39.22,3.94,0
Madeira,17.31,60.47,33.73,3.74,0
Madeira,15.56,58.70,36.08,6.98,0
Madeira,16.19,63.64,38.82,8.36,0
Madeira,17.31,60.47,33.73,6.88,0
Madeira,17.78,58.70,36.08,9.47,0
Madeira,16.55,63.04,36.08,10.90,0
Madeira,15.92,56.98,33.73,9.58,0
Madeira,15.74,61.62,38.82,8.14,0
Madeira,18.46,60.47,33.73,8.72,0
Madeira,15.92,56.32,34.12,7.96,0
Madeira,15.45,66.00,39.22,9.18,0
Madeira,18.46,60.47,33.73,7.83,0
Madeira,15.27,59.14,36.47,6.74,0
Madeira,15.94,65.31,38.43,6.36,0
Madeira,16.47,59.30,33.73,6.09,0
Madeira,16.27,60.82,38.04,5.23,0
Madeira,16.55,63.04,36.08,4.60,0
Madeira,15.92,56.98,33.73,4.44,0
Madeira,16.72,62.24,38.43,3.95,0
Madeira,17.31,60.47,33.73,4.08,0
Madeira,17.14,56.32,34.12,3.57,0
Madeira,17.14,64.29,38.43,4.05,0
Madeira,17.31,60.47,33.73,3.62,0
Madeira,17.45,59.14,36.47,3.12,0
Madeira,16.55,63.04,36.08,2.85,0
Madeira,15.92,56.98,33.73,2.84,0
Madeira,15.48,62.00,39.22,3.10,0
Madeira,18.46,60.47,33.73,2.76,0
Madeira,17.14,56.32,34.12,2.84,0
Madeira,16.19,63.64,38.82,3.01,0
Madeira,18.46,60.47,33.73,2.98,0
Madeira,16.36,59.14,36.47,2.80,0
Madeira,16.55,63.04,36.08,3.87,0
Madeira,15.92,56.98,33.73,4.07,0
Madeira,16.19,63.00,39.22,3.94,0
Madeira,17.31,60.47,33.73,3.58,0
Madeira,17.14,56.32,34.12,4.73,0
Madeira,16.45,63.27,38.43,4.82,0
Madeira,17.31,60.47,33.73,4.96,0
Madeira,17.14,59.57,36.86,4.30,0
Madeira,15.52,63.04,36.08,4.04,0
Madeira,16.47,59.30,33.73,4.85,0
Madeira,15.48,62.00,39.22,5.00,0
Madeira,18.46,60.47,33.73,4.72,0
Madeira,15.60,57.47,34.12,4.85,0
Madeira,16.19,63.00,39.22,4.95,0
Madeira,17.31,60.47,33.73,4.58,0
Madeira,17.14,56.32,34.12,4.38,0
Madeira,16.19,63.64,38.82,3.93,0
Madeira,17.31,60.47,33.73,4.09,0
Madeira,16.47,58.62,34.12,4.35,0
Madeira,15.94,64.00,39.22,4.48,0
Madeira,17.31,60.47,33.73,4.05,0
Madeira,16.36,59.14,36.47,3.81,0
Madeira,16.84,62.64,35.69,4.50,0
Madeira,16.47,59.30,33.73,4.00,0
Madeira,15.00,61.22,38.43,3.78,0
Madeira,15.52,63.04,36.08,3.42,0
Madeira,16.47,59.30,33.73,3.29,0
Madeira,16.00,61.22,38.43,3.03,0
Madeira,15.52,63.04,36.08,2.70,0
Madeira,15.92,56.98,33.73,2.81,0
Madeira,15.74,61.62,38.82,3.58,0
Madeira,17.31,60.47,33.73,3.28,0
Madeira,17.50,55.81,33.73,3.39,0
Madeira,15.69,65.00,39.22,2.79,0
Madeira,17.31,60.47,33.73,2.66,0
Madeira,14.44,58.70,36.08,2.61,0
Madeira,15.45,66.00,39.22,2.72,0
Madeira,17.31,60.47,33.73,2.52,0
Madeira,14.44,58.70,36.08,3.68,0
Madeira,15.94,64.00,39.22,3.54,0
Madeira,16.15,60.47,33.73,4.49,0
Madeira,17.78,58.70,36.08,3.80,0
Madeira,16.27,63.44,36.47,3.77,0
Madeira,15.92,56.98,33.73,3.75,0
Madeira,16.45,62.63,38.82,3.23,0
Madeira,17.31,60.47,33.73,2.84,0
Madeira,17.50,55.81,33.73,2.97,0
Madeira,17.14,63.64,38.82,2.78,0
Madeira,18.46,60.47,33.73,3.29,0
Madeira,17.50,55.81,33.73,3.68,0
Madeira,16.45,63.27,38.43,3.69,0
Madeira,17.31,60.47,33.73,3.34,0
Madeira,17.78,58.70,36.08,3.19,0
Madeira,17.29,63.44,36.47,2.78,0
Madeira,17.31,60.47,33.73,2.55,0
Madeira,15.85,58.24,35.69,4.50,0
Madeira,15.94,64.00,39.22,4.92,0
Madeira,17.31,60.47,33.73,5.12,0
Madeira,17.78,58.70,36.08,6.51,0
Madeira,16.27,63.44,36.47,5.55,0
Madeira,16.80,58.14,33.73,6.82,0
Madeira,15.74,61.62,38.82,7.05,0
Madeira,18.46,60.47,33.73,6.07,0
Madeira,16.25,55.81,33.73,5.82,0
Madeira,17.14,63.64,38.82,5.09,0
Madeira,17.31,60.47,33.73,5.09,0
Madeira,17.50,55.81,33.73,4.33,0
Madeira,15.00,64.65,38.82,5.48,0
Madeira,17.31,60.47,33.73,4.85,0
Madeira,15.56,58.70,36.08,4.25,0
Madeira,16.45,62.63,38.82,3.59,0
Madeira,17.31,60.47,33.73,3.43,0
Madeira,16.98,58.24,35.69,3.11,0
Madeira,16.27,62.77,36.86,3.01,0
Madeira,18.46,60.47,33.73,3.08,0
Madeira,18.11,58.24,35.69,2.77,0
Madeira,15.25,62.77,36.86,2.64,0
Madeira,15.92,56.98,33.73,2.52,0
Madeira,15.48,62.00,39.22,2.87,0
Madeira,17.78,61.36,34.51,3.20,0
Madeira,16.80,58.14,33.73,3.15,0
Madeira,15.74,61.62,38.82,3.69,0
Madeira,16.98,60.92,34.12,3.33,0
Madeira,16.25,55.81,33.73,4.38,0
Madeira,16.45,62.63,38.82,4.31,0
Madeira,17.31,60.47,33.73,4.07,0
Madeira,17.14,56.98,33.73,3.76,0
Madeira,16.19,63.00,39.22,3.64,0
Madeira,17.31,60.47,33.73,3.06,0
Madeira,16.15,58.43,34.90,3.16,0
Madeira,15.69,65.00,39.22,2.73,0
Madeira,17.31,60.47,33.73,2.59,0
Madeira,15.25,60.82,38.04,2.31,0
Madeira,16.00,63.16,37.25,2.06,0
Madeira,18.46,60.47,33.73,2.11,0
Madeira,17.31,57.78,35.29,2.24,0
Madeira,17.00,63.16,37.25,2.39,0
Madeira,16.47,59.30,33.73,2.21,0
Madeira,17.31,57.78,35.29,2.24,0
Madeira,17.00,63.16,37.25,2.33,0
Madeira,18.46,60.47,33.73,2.39,0
Madeira,17.65,57.30,34.90,2.37,0
Madeira,17.00,63.16,37.25,2.40,0
Madeira,18.46,60.47,33.73,2.58,0
Madeira,18.82,57.30,34.90,2.14,0
Madeira,16.72,63.54,37.65,2.19,0
Madeira,18.46,60.47,33.73,2.50,0
Madeira,18.82,57.30,34.90,2.44,0
Madeira,16.45,63.92,38.04,2.28,0
Madeira,16.47,59.30,33.73,2.37,0
Madeira,17.65,57.30,34.90,2.82,0
Madeira,16.45,63.92,38.04,2.67,0
Madeira,16.47,59.30,33.73,2.65,0
Madeira,18.82,57.30,34.90,5.26,0
Madeira,16.45,63.92,38.04,5.09,0
Madeira,17.31,60.47,33.73,4.51,0
Madeira,16.47,57.30,34.90,5.67,0
Madeira,16.72,63.54,37.65,6.97,0
Madeira,18.46,60.47,33.73,6.15,0
Madeira,17.65,57.30,34.90,6.74,0
Madeira,16.72,63.54,37.65,5.79,0
Madeira,16.47,59.30,33.73,5.63,0
Madeira,17.65,57.30,34.90,7.39,0
Madeira,16.72,63.54,37.65,7.09,0
Madeira,17.65,59.30,33.73,6.06,0
Madeira,18.82,57.30,34.90,5.21,0
Madeira,15.48,63.92,38.04,4.62,0
Madeira,18.46,60.47,33.73,4.09,0
Madeira,18.82,57.30,34.90,3.55,0
Madeira,16.72,63.54,37.65,4.91,0
Madeira,17.31,60.47,33.73,5.20,0
Madeira,18.00,56.82,34.51,6.35,0
Madeira,17.42,63.92,38.04,5.68,0
Madeira,17.31,60.47,33.73,5.27,0
Madeira,19.20,56.82,34.51,4.75,0
Madeira,17.42,63.92,38.04,4.28,0
Madeira,18.46,60.47,33.73,4.12,0
Madeira,18.00,56.82,34.51,3.51,0
Madeira,17.42,63.92,38.04,3.53,0
Madeira,18.46,60.47,33.73,3.83,0
Madeira,17.65,57.95,34.51,3.74,0
Madeira,17.14,64.29,38.43,4.12,0
Madeira,17.31,60.47,33.73,4.03,0
Madeira,17.14,56.32,34.12,4.04,0
Madeira,17.81,65.31,38.43,5.52,0
Madeira,17.31,60.47,33.73,5.23,0
Madeira,16.80,56.82,34.51,4.65,0
Madeira,17.14,64.29,38.43,5.06,0
Madeira,16.47,59.30,33.73,5.38,0
Madeira,18.37,56.32,34.12,5.04,0
Madeira,17.14,64.29,38.43,5.99,0
Madeira,18.46,60.47,33.73,5.41,0
Madeira,16.80,56.82,34.51,5.27,0
Madeira,16.45,63.27,38.43,4.47,0
Madeira,16.47,59.30,33.73,4.41,0
Madeira,17.14,56.32,34.12,3.86,0
Madeira,17.14,64.29,38.43,3.87,0
Madeira,17.31,60.47,33.73,3.39,0
Madeira,17.14,56.32,34.12,3.04,0
Madeira,16.45,63.27,38.43,2.71,0
Madeira,18.46,60.47,33.73,2.50,0
Madeira,17.14,56.32,34.12,2.70,0
Madeira,17.14,64.29,38.43,2.61,0
Madeira,18.46,60.47,33.73,3.41,0
Madeira,17.14,56.32,34.12,4.03,0
Madeira,16.45,63.27,38.43,3.45,0
Madeira,17.31,60.47,33.73,3.63,0
Madeira,17.14,56.32,34.12,3.48,0
Madeira,16.45,63.27,38.43,3.31,0
Madeira,17.31,60.47,33.73,3.43,0
Madeira,15.92,56.32,34.12,3.01,0
Madeira,16.19,63.64,38.82,3.36,0
Madeira,16.47,59.30,33.73,2.97,0
Madeira,17.45,59.14,36.47,2.81,0
Madeira,17.59,63.04,36.08,2.84,0
Madeira,17.65,59.30,33.73,2.64,0
Madeira,16.00,61.22,38.43,2.82,0
Madeira,17.59,63.04,36.08,2.67,0
Madeira,17.65,59.30,33.73,2.93,0
Madeira,16.00,61.22,38.43,3.38,0
Madeira,16.55,62.37,36.47,5.21,0
Madeira,17.65,59.30,33.73,5.31,0
Madeira,15.00,61.22,38.43,5.04,0
Madeira,16.55,62.37,36.47,4.85,0
Madeira,16.47,59.30,33.73,4.44,0
Madeira,16.00,61.22,38.43,4.05,0
Madeira,16.84,61.96,36.08,6.62,0
Madeira,17.65,59.30,33.73,6.18,0
Madeira,15.00,61.22,38.43,5.66,0
Madeira,17.29,63.44,36.47,4.87,0
Madeira,16.47,59.30,33.73,4.09,0
Madeira,16.00,61.22,38.43,3.54,0
Madeira,16.55,62.37,36.47,3.01,0
Madeira,16.47,59.30,33.73,2.70,0
Madeira,16.27,60.82,38.04,3.02,0
Madeira,16.55,62.37,36.47,3.59,0
Madeira,16.47,59.30,33.73,4.04,0
Madeira,16.27,60.82,38.04,6.53,0
Madeira,18.00,63.83,36.86,6.21,0
Madeira,17.65,59.30,33.73,5.79,0
Madeira,15.00,61.22,38.43,5.11,0
Madeira,16.27,62.77,36.86,5.47,0
Madeira,18.46,60.47,33.73,4.56,0
Madeira,15.00,61.22,38.43,4.55,0
Madeira,16.27,62.77,36.86,5.31,0
Madeira,18.46,60.47,33.73,4.98,0
Madeira,15.25,60.82,38.04,4.68,0
Madeira,16.27,62.77,36.86,6.16,0
Madeira,17.31,60.47,33.73,5.34,0
Madeira,16.27,60.82,38.04,5.11,0
Madeira,16.67,61.36,34.51,4.53,0
Madeira,16.80,58.14,33.73,4.04,0
Madeira,15.48,62.00,39.22,3.46,0
Madeira,15.56,61.36,34.51,3.16,0
Madeira,16.25,55.81,33.73,2.90,0
Madeira,16.87,64.00,39.22,2.90,0
Madeira,18.46,60.47,33.73,2.89,0
Madeira,17.14,56.98,33.73,3.39,0
Madeira,17.14,63.64,38.82,3.87,0
Madeira,17.31,60.47,33.73,6.80,0
Madeira,16.98,58.24,35.69,7.42,0
Madeira,16.27,62.77,36.86,7.40,0
Madeira,16.47,59.30,33.73,7.96,0
Madeira,15.25,60.82,38.04,8.02,0
Madeira,16.27,62.77,36.86,8.93,0
Madeira,16.47,59.30,33.73,9.02,0
Madeira,16.27,60.82,38.04,7.80,0
Madeira,17.00,63.83,36.86,6.52,0
Madeira,17.31,60.47,33.73,5.85,0
Madeira,16.27,60.82,38.04,7.96,0
Madeira,18.11,60.92,34.12,8.81,0
Madeira,15.92,56.98,33.73,8.31,0
Madeira,15.74,61.62,38.82,8.02,0
Madeira,16.98,60.92,34.12,6.88,0
Madeira,16.25,55.81,33.73,6.28,0
Madeira,18.10,63.64,38.82,5.23,0
Madeira,17.31,60.47,33.73,4.72,0
Madeira,16.98,58.24,35.69,4.71,0
Madeira,16.27,62.77,36.86,5.50,0
Madeira,16.47,59.30,33.73,5.18,0
Madeira,16.27,60.82,38.04,5.96,0
Madeira,17.31,59.77,34.12,5.11,0
Madeira,16.80,58.14,33.73,6.68,0
Madeira,15.48,62.00,39.22,6.86,0
Madeira,16.98,60.92,34.12,9.70,0
Madeira,16.25,55.81,33.73,10.12,0
Madeira,16.45,62.63,38.82,9.39,0
Madeira,17.31,60.47,33.73,7.79,0
Madeira,16.98,58.24,35.69,6.56,0
Madeira,16.00,63.16,37.25,5.57,0
Madeira,17.31,60.47,33.73,5.29,0
Madeira,16.27,60.82,38.04,4.34,0
Madeira,16.67,61.36,34.51,6.19,0
Madeira,16.80,58.14,33.73,5.57,0
Madeira,16.87,64.00,39.22,4.90,0
Madeira,17.31,60.47,33.73,5.16,0
Madeira,17.31,57.78,35.29,4.81,0
Madeira,17.00,63.16,37.25,5.65,0
Madeira,17.65,59.30,33.73,4.77,0
Madeira,16.55,60.42,37.65,5.36,0
Madeira,17.78,61.36,34.51,7.26,0
Madeira,15.60,58.14,33.73,6.19,0
Madeira,15.74,61.62,38.82,5.66,0
Madeira,16.98,60.92,34.12,5.13,0
Madeira,17.14,56.98,33.73,4.56,0
Madeira,17.14,63.64,38.82,3.97,0
Madeira,17.31,60.47,33.73,3.37,0
Madeira,17.31,57.78,35.29,3.22,0
Madeira,16.27,62.77,36.86,2.84,0
Madeira,18.46,60.47,33.73,2.77,0
Madeira,17.29,61.46,37.65,2.71,0
Madeira,17.78,61.36,34.51,2.46,0
Madeira,16.80,58.14,33.73,3.37,0
Madeira,16.00,61.22,38.43,3.50,0
Madeira,16.15,59.77,34.12,3.68,0
Madeira,17.14,56.98,33.73,3.36,0
Madeira,16.45,62.63,38.82,4.32,0
Madeira,18.46,60.47,33.73,6.08,0
Madeira,15.85,58.89,35.29,6.41,0
Madeira,17.14,63.64,38.82,7.48,0
Madeira,17.31,60.47,33.73,6.68,0
Madeira,17.31,57.78,35.29,6.42,0
Madeira,16.72,63.54,37.65,6.81,0
Madeira,16.47,59.30,33.73,7.03,0
Madeira,15.52,60.42,37.65,8.52,0
Madeira,16.72,63.54,37.65,7.95,0
Madeira,16.47,59.30,33.73,7.50,0
Madeira,16.55,60.42,37.65,7.47,0
Madeira,17.78,61.36,34.51,7.00,0
Madeira,15.60,58.14,33.73,8.93,0
Madeira,15.74,61.62,38.82,8.20,0
Madeira,17.78,61.36,34.51,7.08,0
Madeira,15.60,58.14,33.73,6.73,0
Madeira,16.72,62.24,38.43,5.85,0
Madeira,17.31,60.47,33.73,4.97,0
Madeira,16.15,58.43,34.90,4.61,0
Madeira,15.94,64.65,38.82,4.08,0
Madeira,17.31,60.47,33.73,3.59,0
Madeira,15.79,60.00,37.25,3.48,0
Madeira,17.00,63.16,37.25,4.57,0
Madeira,17.31,60.47,33.73,6.10,0
Madeira,16.15,58.43,34.90,5.83,0
Madeira,16.45,62.63,38.82,5.46,0
Madeira,18.46,60.47,33.73,5.56,0
Madeira,16.15,58.43,34.90,6.28,0
Madeira,16.72,62.24,38.43,5.77,0
Madeira,17.31,60.47,33.73,6.25,0
Madeira,16.15,58.43,34.90,5.43,0
Madeira,17.42,62.63,38.82,5.91,0
Madeira,17.31,60.47,33.73,6.21,0
Madeira,15.85,58.89,35.29,6.33,0
Madeira,16.45,62.63,38.82,5.80,0
Madeira,17.31,60.47,33.73,5.47,0
Madeira,17.31,57.78,35.29,9.46,0
Madeira,17.00,63.16,37.25,7.97,0
Madeira,17.31,60.47,33.73,7.26,0
Madeira,15.52,60.42,37.65,6.34,0
Madeira,17.00,63.16,37.25,5.30,0
Madeira,17.65,59.30,33.73,5.60,0
Madeira,16.55,60.42,37.65,9.81,0
Madeira,17.45,61.80,34.90,10.82,0
Madeira,69.06,22.08,94.12,1.40,0
Madeira,76.47,21.79,91.76,3.18,0
Madeira,75.00,20.69,90.98,3.41,0
Madeira,74.04,20.35,90.59,3.83,0
Madeira,71.02,21.21,90.59,3.97,0
Madeira,70.19,22.46,92.55,4.24,0
Madeira,63.33,22.41,94.51,4.48,0
Madeira,63.33,22.41,94.51,7.01,0
Madeira,63.33,22.41,94.51,6.27,0
Madeira,65.56,22.41,94.51,6.13,0
Madeira,71.02,20.94,91.76,5.62,0
Madeira,73.20,21.65,90.59,5.37,0
Madeira,73.47,21.21,90.59,5.10,0
Madeira,74.40,21.65,90.59,4.48,0
Madeira,77.65,22.08,90.59,4.56,0
Madeira,73.20,21.19,92.55,3.95,0
Madeira,63.33,22.41,94.51,3.44,0
Madeira,63.33,22.41,94.51,2.93,0
Madeira,63.33,22.41,94.51,2.66,0
Madeira,67.78,22.41,94.51,2.66,0
Madeira,71.76,21.79,91.76,2.53,0
Madeira,74.12,22.08,90.59,2.67,0
Madeira,79.15,20.35,90.59,2.40,0
Madeira,78.00,21.65,90.59,2.34,0
Madeira,74.12,22.08,90.59,2.25,0
Madeira,72.00,21.10,92.94,2.16,0
Madeira,65.56,22.41,94.51,2.55,0
Madeira,63.33,22.41,94.51,2.44,0
Madeira,63.33,22.41,94.51,2.58,0
Madeira,67.78,22.41,94.51,2.24,0
Madeira,73.85,22.13,92.16,2.88,0
Madeira,77.65,22.08,90.59,3.02,0
Madeira,75.00,20.78,90.59,2.78,0
Madeira,76.80,21.55,90.98,2.65,0
Madeira,77.65,22.08,90.59,2.48,0
Madeira,70.80,21.19,92.55,3.08,0
Madeira,63.33,22.41,94.51,3.07,0
Madeira,63.33,22.41,94.51,3.04,0
Madeira,63.33,22.41,94.51,3.85,0
Madeira,70.38,21.94,92.94,3.32,0
Madeira,75.60,21.65,90.59,3.35,0
Madeira,75.29,22.08,90.59,3.26,0
Madeira,78.75,20.78,90.59,3.01,0
Madeira,77.65,22.08,90.59,2.91,0
Madeira,75.00,22.51,90.59,3.27,0
Madeira,71.54,21.85,93.33,3.06,0
Madeira,63.33,22.41,94.51,3.08,0
Madeira,63.33,22.41,94.51,2.87,0
Madeira,62.26,22.08,94.12,2.72,0
Madeira,68.57,20.94,91.76,2.87,0
Madeira,74.69,21.21,90.59,2.55,0
Madeira,71.02,21.21,90.59,2.35,0
Madeira,78.75,20.78,90.59,2.00,0
Madeira,74.40,21.65,90.59,1.95,0
Madeira,75.60,21.55,90.98,1.90,0
Madeira,71.11,22.41,94.51,1.87,0
Madeira,63.33,22.41,94.51,1.73,0
Madeira,63.33,22.41,94.51,2.76,0
Madeira,63.33,22.41,94.51,2.50,0
Madeira,68.75,20.51,91.76,2.69,0
Madeira,75.92,21.21,90.59,3.10,0
Madeira,78.00,21.65,90.59,3.02,0
Madeira,78.37,21.21,90.59,2.72,0
Madeira,78.37,21.21,90.59,2.86,0
Madeira,73.75,20.78,90.59,2.77,0
Madeira,68.75,20.43,92.16,2.79,0
Madeira,63.33,22.41,94.51,2.59,0
Madeira,63.33,22.41,94.51,2.43,0
Madeira,63.33,22.41,94.51,2.49,0
Madeira,69.41,21.70,92.16,2.55,0
Madeira,75.60,21.65,90.59,2.73,0
Madeira,78.75,20.78,90.59,2.74,0
Madeira,77.65,22.08,90.59,2.79,0
Madeira,78.00,21.65,90.59,2.55,0
Madeira,73.47,21.21,90.59,2.43,0
